"OrderID","CustomerID","EmployeeID","ShippingMethodID","OrderDate","ShipDate","FreightCharge"
"1603","108","6","1","4/20/2005","4/20/2005","31.00"
"1604","127","6","1","4/20/2005","4/20/2005","0.00"
"1605","190","6","1","4/21/2005","4/21/2005","31.00"
"1606","112","6","1","4/21/2005","4/21/2005","31.00"
"1607","98","6","1","4/21/2005","4/21/2005","31.00"
"1608","19","6","1","4/22/2005","4/22/2005","0.00"
"1609","170","6","1","5/1/2005","5/1/2005","0.00"
"1610","162","6","1","4/25/2005","4/25/2005","0.00"
"1611","37","6","1","4/25/2005","4/25/2005","0.00"
"1612","3","6","1","4/25/2005","4/25/2005","0.00"
"1613","7","6","1","4/25/2005","4/25/2005","0.00"
"1614","6","6","1","4/26/2005","4/26/2005","0.00"
"1615","152","6","1","4/26/2005","4/26/2005","31.00"
"1616","153","6","1","4/27/2005","4/27/2005","0.00"
"1617","57","6","1","4/28/2005","4/28/2005","0.00"
"1618","98","6","1","5/1/2005","5/1/2005","31.00"
"1619","21","6","1","4/29/2005","4/29/2005","0.00"
"1620","42","6","1","5/1/2005","5/1/2005","31.00"
"1622","108","6","1","5/1/2005","5/1/2005","31.00"
"1623","110","6","1","5/3/2005","5/3/2005","31.00"
"1624","64","6","1","5/3/2005","5/3/2005","31.00"
"1625","176","6","1","5/3/2005","5/3/2005","0.00"
"1626","173","6","1","5/3/2005","5/3/2005","31.00"
"1627","155","6","1","5/4/2005","5/4/2005","31.00"
"1628","7","6","1","5/4/2005","5/4/2005","0.00"
"1630","37","6","1","5/11/2005","5/11/2005","0.00"
"1632","42","6","1","5/11/2005","5/11/2005","0.00"
"1633","18","6","1","5/11/2005","5/11/2005","0.00"
"1634","152","6","1","5/11/2005","5/11/2005","31.00"
"1635","159","6","1","5/12/2005","5/12/2005","31.00"
"1636","84","6","1","5/12/2005","5/12/2005","0.00"
"1637","195","6","1","5/13/2005","5/13/2005","31.00"
"1638","5","6","1","5/13/2005","5/13/2005","31.00"
"1639","2","6","1","5/13/2005","5/13/2005","0.00"
"1640","159","6","1","5/14/2005","5/14/2005","31.00"
"1641","41","6","1","5/14/2005","5/14/2005","31.00"
"1642","2","6","1","5/16/2005","5/16/2005","0.00"
"1643","147","6","1","5/16/2005","5/16/2002","31.00"
"1644","19","6","1","5/16/2005","5/16/2005","0.00"
"1645","7","6","1","5/16/2005","5/16/2005","0.00"
"1646","149","6","1","5/17/2005","5/17/2005","31.00"
"1647","6","6","1","5/18/2005","5/18/2005","0.00"
"1648","25","6","1","5/18/2005","5/18/2005","0.00"
"1649","179","6","1","6/1/2005","6/1/2005","31.00"
"1650","18","6","1","5/19/2005","5/19/2005","0.00"
"1651","84","6","1","5/19/2005","5/19/2005","0.00"
"1652","34","6","1","6/1/2005","6/1/2005","0.00"
"1654","161","6","1","5/20/2005","5/20/2005","0.00"
"1655","24","6","1","5/20/2005","2/20/2005","31.00"
"1656","7","6","1","5/20/2005","5/20/2005","0.00"
"1657","196","6","1","5/21/2005","5/21/2005","0.00"
"1658","2","6","1","5/23/2005","5/23/2005","0.00"
"1659","1","6","1","5/23/2005","5/23/2005","0.00"
"1660","152","6","1","5/23/2005","5/23/2005","31.00"
"1661","159","6","1","5/25/2005","5/25/2005","31.00"
"1662","186","6","1","6/4/2005","6/4/2005","31.00"
"1663","6","6","1","6/6/2005","6/6/2005","0.00"
"1664","74","6","1","6/6/2005","6/6/2005","0.00"
"1665","152","6","1","6/6/2005","6/6/2005","31.00"
"1666","170","6","1","6/7/2005","6/7/2005","0.00"
"1667","108","6","1","6/7/2005","6/7/2005","31.00"
"1668","152","6","1","5/26/2005","5/26/2005","0.00"
"1669","6","6","1","5/26/2005","5/26/2005","0.00"
"1670","57","6","1","5/24/2005","5/24/2005","0.00"
"1671","40","6","1","5/27/2005","5/27/2005","0.00"
"1672","32","6","1","5/27/2005","5/27/2005","0.00"
"1673","147","6","1","5/27/2005","5/27/2005","31.00"
"1674","5","6","1","5/27/2005","5/27/2005","31.00"
"1675","161","6","1","5/24/2005","5/24/2005","0.00"
"1676","18","6","1","5/27/2005","5/27/2005","0.00"
"1677","162","6","1","5/30/2005","5/30/2005","0.00"
"1678","82","6","1","6/1/2005","6/1/2005","0.00"
"1679","60","6","1","5/30/2005","5/30/2005","31.00"
"1680","7","6","1","5/31/2005","5/31/2005","0.00"
"1681","2","6","1","5/31/2005","5/31/2005","0.00"
"1682","102","6","1","5/31/2005","5/31/2005","0.00"
"1683","86","6","1","6/1/2005","6/1/2005","31.00"
"1684","159","6","1","6/1/2005","6/1/2005","31.00"
"1685","155","6","1","6/1/2005","6/1/2005","31.00"
"1686","5","6","1","6/1/2005","6/1/2005","31.00"
"1689","173","6","1","6/2/2005","6/2/2005","31.00"
"1690","7","6","1","6/3/2005","6/3/2005","0.00"
"1691","22","6","1","6/3/2005","6/3/2005","0.00"
"1692","198","6","1","6/1/2005","6/1/2005","31.00"
"1693","35","6","1","5/25/2005","5/25/2005","31.00"
"1694","135","6","1","6/1/2005","6/1/2005","0.00"
"1695","135","6","1","6/1/2005","6/1/2005","0.00"
"1696","17","6","1","5/26/2005","5/26/2005","0.00"
"1697","175","6","1","5/26/2005","5/26/2005","0.00"
"1698","130","6","1","6/9/2005","6/9/2005","31.00"
"1699","24","6","1","6/10/2005","6/10/2005","31.00"
"1700","19","6","1","6/10/2005","6/10/2005","0.00"
"1701","84","6","1","6/10/2005","6/10/2005","0.00"
"1702","21","6","1","6/10/2005","6/10/2005","0.00"
"1703","25","6","1","6/14/2005","6/14/2005","0.00"
"1704","19","6","1","6/14/2005","6/14/2005","0.00"
"1705","159","6","1","6/14/2005","6/14/2005","31.00"
"1706","2","6","1","6/14/2005","6/14/2005","0.00"
"1707","35","6","1","6/14/2005","6/14/2005","31.00"
"1708","170","6","1","6/14/2005","6/14/2005","0.00"
"1709","192","6","1","6/15/2005","6/15/2005","0.00"
"1710","161","6","1","6/15/2005","6/15/2005","0.00"
"1711","41","6","1","6/15/2005","6/15/2005","31.00"
"1712","7","6","1","6/16/2005","6/16/2005","0.00"
"1713","200","6","1","6/16/2005","6/16/2005","0.00"
"1714","63","6","1","6/16/2005","6/16/2005","31.00"
"1715","21","6","1","6/17/2005","6/17/2005","0.00"
"1716","67","6","1","6/17/2005","6/17/2005","0.00"
"1717","201","6","1","6/17/2005","6/17/2005","0.00"
"1718","152","6","1","6/17/2005","6/17/2005","31.00"
"1719","130","6","1","6/20/2005","6/20/2005","31.00"
"1721","37","6","1","6/20/2005","6/20/2005","0.00"
"1722","6","6","1","6/21/2005","6/21/2005","0.00"
"1723","45","6","1","6/21/2005","6/21/2005","0.00"
"1724","2","6","1","6/21/2005","6/21/2005","0.00"
"1725","202","6","1","6/21/2005","6/21/2005","0.00"
"1726","173","6","1","6/22/2005","6/22/2005","31.00"
"1727","21","6","1","6/22/2005","6/22/2005","0.00"
"1728","2","6","1","6/22/2005","6/22/2005","0.00"
"1729","17","6","1","6/22/2005","6/22/2005","0.00"
"1730","18","6","1","6/22/2005","6/22/2005","0.00"
"1731","24","6","1","6/22/2005","6/22/2005","31.00"
"1732","13","6","1","6/22/2005","6/22/2005","31.00"
"1733","190","6","1","6/23/2005","6/23/2005","31.00"
"1734","1","6","1","6/23/2005","6/23/2005","0.00"
"1735","98","6","1","6/23/2005","6/23/2005","31.00"
"1736","84","6","1","6/23/2005","6/23/2005","0.00"
"1737","6","6","1","6/23/2005","6/23/2005","0.00"
"1738","82","6","1","6/24/2005","6/24/2005","0.00"
"1739","5","6","1","6/24/2005","6/24/2005","31.00"
"1740","1","6","1","6/25/2005","6/25/2005","0.00"
"1741","64","6","1","6/25/2005","6/25/2005","31.00"
"1742","25","6","1","7/2/2005","7/2/2005","0.00"
"1743","147","6","1","7/1/2005","7/1/2005","31.00"
"1744","153","6","1","6/27/2005","6/27/2005","31.00"
"1745","60","6","1","6/27/2005","6/27/2005","31.00"
"1746","57","6","1","6/28/2005","6/28/2005","0.00"
"1747","163","6","1","6/28/2005","6/28/2005","0.00"
"1748","149","6","1","7/1/2005","7/1/2005","31.00"
"1749","108","6","1","6/29/2005","6/29/2005","31.00"
"1750","42","6","1","7/1/2005","7/1/2005","31.00"
"1751","41","6","1","7/1/2005","7/1/2005","31.00"
"1752","24","6","1","7/1/2005","7/1/2005","0.00"
"1753","7","6","1","7/1/2005","7/1/2005","0.00"
"1754","152","12","1","7/4/2005","7/4/2005","31.00"
"1755","22","12","1","7/4/2005","7/4/2005","0.00"
"1756","67","1","1","7/4/2005","7/4/2005","0.00"
"1757","25","12","1","6/28/2005","6/28/2005","0.00"
"1759","203","12","1","7/5/2005","7/5/2005","31.00"
"1760","158","12","1","7/5/2005","7/5/2005","0.00"
"1762","140","12","1","7/5/2005","7/5/2005","31.00"
"1763","22","12","1","7/6/2005","7/6/2005","0.00"
"1764","2","1","1","7/6/2005","7/6/2005","0.00"
"1765","7","12","1","7/6/2005","7/6/2005","0.00"
"1766","84","12","1","7/6/2005","7/6/2005","0.00"
"1767","8","1","1","7/6/2005","7/6/2005","0.00"
"1768","35","1","1","7/8/2005","7/8/2005","31.00"
"1769","7","12","1","7/9/2005","7/9/2005","0.00"
"1770","37","6","1","7/11/2005","7/11/2005","0.00"
"1771","98","6","1","7/11/2005","7/11/2005","31.00"
"1772","18","6","1","7/11/2005","7/11/2005","0.00"
"1773","130","6","1","7/11/2005","7/11/2005","31.00"
"1774","25","6","1","7/11/2005","7/11/2005","0.00"
"1775","7","6","1","7/12/2005","7/12/2005","0.00"
"1776","204","6","1","7/12/2005","7/12/2005","0.00"
"1777","22","6","1","7/13/2005","7/13/2005","0.00"
"1778","142","6","1","7/13/2005","7/13/2005","0.00"
"1779","2","6","1","7/13/2005","7/13/2005","0.00"
"1780","179","6","1","7/13/2005","7/13/2005","31.00"
"1781","98","6","1","7/14/2005","7/14/2005","31.00"
"1782","149","6","1","7/14/2005","7/14/2005","31.00"
"1783","5","6","1","7/14/2005","7/14/2005","31.00"
"1784","18","6","3","7/14/2005","7/14/2005","0.00"
"1785","170","6","1","7/15/2005","7/15/2005","0.70"
"1786","173","6","1","7/15/2005","7/15/2005","31.00"
"1788","152","13","1","7/18/2005","7/18/2005","31.00"
"1789","2","6","1","7/18/2005","7/18/2005","0.00"
"1790","67","6","1","7/18/2005","7/18/2005","0.00"
"1791","3","6","1","7/20/2005","7/20/2005","0.00"
"1792","82","6","1","7/21/2005","7/21/2005","0.00"
"1793","110","6","1","7/21/2005","7/21/2005","31.00"
"1794","22","6","1","7/22/2005","7/22/2005","0.00"
"1795","22","6","1","7/22/2005","7/22/2005","0.00"
"1796","205","6","1","8/1/2005","8/1/2005","31.00"
"1797","140","6","1","7/23/2005","7/23/2005","31.00"
"1798","180","6","1","7/23/2005","7/23/2005","0.00"
"1799","7","12","1","7/25/2005","7/25/2005","0.00"
"1800","22","12","1","7/25/2005","7/25/2005","0.00"
"1801","67","1","1","7/25/2005","7/25/2005","0.00"
"1802","18","1","1","7/25/2005","7/25/2005","0.00"
"1804","13","1","1","7/26/2005","7/26/2005","31.00"
"1805","60","1","1","7/26/2005","7/26/2005","31.00"
"1806","14","1","1","7/26/2005","7/26/2005","29.80"
"1807","22","1","1","7/26/2005","7/26/2005","0.00"
"1808","2","1","1","7/26/2005","7/26/2005","0.00"
"1809","206","8","1","7/26/2005","7/26/2005","31.00"
"1810","161","1","1","7/27/2005","7/27/2005","0.00"
"1811","140","1","1","8/1/2005","8/1/2005","31.00"
"1812","151","1","1","7/27/2005","7/27/2005","31.00"
"1813","22","1","1","7/28/2005","7/28/2005","0.00"
"1814","6","1","1","7/28/2005","7/28/2005","0.00"
"1815","159","1","1","7/28/2005","7/28/2005","31.00"
"1816","182","1","1","7/28/2005","7/28/2005","31.00"
"1817","6","1","1","7/28/2005","7/28/2005","0.00"
"1818","14","1","1","7/29/2005","7/29/2005","31.00"
"1819","22","1","1","7/29/2005","7/29/2005","0.00"
"1820","84","1","1","7/29/2005","7/29/2005","0.00"
"1821","22","1","1","7/29/2005","7/29/2005","0.00"
"1822","155","1","1","8/1/2005","8/1/2005","31.00"
"1823","151","1","1","7/29/2005","7/29/2005","31.00"
"1824","5","1","1","7/29/2005","7/29/2005","31.00"
"1825","35","1","1","8/1/2005","8/1/2005","31.00"
"1826","64","13","1","8/1/2005","8/1/2005","31.00"
"1828","25","13","1","8/1/2005","8/1/2005","0.00"
"1829","190","13","1","8/1/2005","8/1/2005","0.00"
"1832","22","13","1","8/1/2005","8/1/2005","0.00"
"1835","18","13","1","8/1/2005","8/1/2005","0.00"
"1836","152","13","1","8/1/2005","8/1/2005","31.00"
"1837","22","1","1","8/2/2005","8/2/2005","0.00"
"1838","203","1","1","8/2/2005","8/2/2005","31.00"
"1839","22","1","1","8/2/2005","8/2/2005","0.00"
"1840","41","1","1","8/2/2005","8/2/2005","31.00"
"1841","22","1","1","8/3/2005","8/3/2005","0.00"
"1842","130","1","1","8/3/2005","8/3/2005","31.00"
"1843","195","1","1","8/4/2005","8/4/2005","31.00"
"1844","2","1","1","8/4/2005","8/4/2005","0.00"
"1845","22","1","1","8/4/2005","8/4/2005","0.00"
"1846","7","1","1","8/4/2005","8/4/2005","0.00"
"1847","32","1","1","8/4/2005","8/4/2005","0.00"
"1848","84","1","1","8/4/2005","8/4/2005","0.00"
"1849","24","1","1","8/5/2005","8/5/2005","0.00"
"1850","47","1","1","8/5/2005","8/5/2005","31.00"
"1851","40","12","1","8/6/2005","8/6/2005","0.00"
"1852","6","1","1","8/8/2005","8/8/2005","0.00"
"1853","57","1","1","8/8/2005","8/8/2005","0.00"
"1854","22","1","1","8/8/2005","8/8/2005","0.00"
"1855","22","1","1","8/8/2005","8/8/2005","0.00"
"1856","151","1","1","8/8/2005","8/8/2005","31.00"
"1857","2","1","1","8/9/2005","8/9/2005","0.00"
"1858","22","1","1","8/9/2005","8/9/2005","0.00"
"1859","2","1","1","8/9/2005","8/9/2005","31.00"
"1860","17","1","1","8/9/2005","8/9/2005","0.00"
"1861","207","1","1","8/9/2005","8/9/2005","0.00"
"1862","98","1","1","8/9/2005","8/9/2005","31.00"
"1863","179","1","1","8/9/2005","8/9/2005","31.00"
"1864","208","1","1","8/9/2005","8/9/2005","31.00"
"1865","170","1","1","8/9/2005","8/9/2005","0.00"
"1866","7","1","1","8/10/2005","8/10/2005","0.00"
"1867","40","1","1","8/10/2005","8/10/2005","0.00"
"1868","6","1","1","8/10/2005","8/10/2005","0.00"
"1869","22","1","1","8/10/2005","8/10/2005","0.00"
"1870","3","1","1","8/10/2005","8/10/2005","0.00"
"1871","42","1","1","8/10/2005","8/10/2005","31.00"
"1872","176","1","1","8/11/2005","8/11/2005","0.00"
"1873","190","1","1","8/11/2005","8/11/2005","31.00"
"1874","25","1","1","8/11/2005","8/11/2005","0.00"
"1875","63","1","1","8/11/2005","8/11/2005","31.00"
"1876","22","1","1","8/11/2005","8/11/2005","0.00"
"1877","22","1","1","8/11/2005","8/11/2005","0.00"
"1878","1","1","1","8/11/2005","8/11/2005","0.00"
"1879","162","1","1","8/11/2005","8/11/2005","0.00"
"1880","147","1","1","8/11/2005","8/11/2005","31.00"
"1881","82","1","1","8/11/2005","8/11/2005","31.00"
"1882","21","1","1","8/12/2005","8/12/2005","0.00"
"1883","185","1","1","8/12/2005","8/12/2005","31.00"
"1884","183","1","1","8/12/2005","8/12/2005","31.00"
"1885","22","1","1","8/13/2005","8/13/2005","0.00"
"1886","86","1","1","8/13/2005","8/13/2005","31.00"
"1887","86","1","1","8/13/2005","8/13/2005","0.00"
"1890","7","1","1","8/13/2005","8/13/2005","0.00"
"1891","60","1","1","8/13/2005","8/13/2005","31.00"
"1892","22","1","1","8/15/2005","8/15/2005","0.00"
"1893","173","1","1","8/15/2005","8/15/2005","31.00"
"1894","18","1","1","8/15/2005","8/15/2005","0.00"
"1895","206","1","1","8/16/2005","8/16/2005","31.00"
"1896","22","1","1","8/16/2005","8/16/2005","0.00"
"1897","35","1","1","8/16/2005","8/16/2005","31.00"
"1898","13","1","1","8/16/2005","8/16/2005","31.00"
"1900","209","1","1","8/16/2005","8/16/2005","0.00"
"1901","152","1","1","8/17/2005","8/17/2005","31.00"
"1902","22","1","1","8/17/2005","8/17/2005","0.00"
"1903","188","1","1","8/17/2005","8/17/2005","31.00"
"1904","159","1","1","8/17/2005","8/17/2005","30.90"
"1905","21","1","1","8/18/2005","8/18/2005","0.00"
"1906","22","1","1","8/18/2005","8/18/2005","0.00"
"1907","210","1","1","8/18/2005","8/18/2005","31.00"
"1908","22","1","1","8/19/2005","8/19/2005","0.00"
"1909","24","1","1","8/19/2005","8/19/2005","0.00"
"1910","17","1","1","8/19/2005","8/19/2005","0.00"
"1911","199","1","1","8/19/2005","8/19/2005","31.00"
"1912","190","1","1","8/22/2005","8/22/2005","31.00"
"1913","209","1","1","8/22/2005","8/22/2005","0.00"
"1914","18","1","1","8/22/2005","8/22/2005","0.00"
"1915","22","1","1","8/22/2005","8/22/2005","0.00"
"1917","6","1","1","8/23/2005","8/23/2005","0.00"
"1918","22","1","1","8/23/2005","8/23/2005","0.00"
"1919","209","1","1","8/23/2005","8/23/2005","0.00"
"1920","209","1","1","8/23/2005","8/23/2005","0.00"
"1921","22","1","1","8/24/2005","8/24/2005","0.00"
"1922","22","1","1","8/24/2005","8/24/2005","0.00"
"1923","41","1","1","8/24/2005","8/24/2005","31.00"
"1924","22","1","1","8/24/2005","8/24/2005","0.00"
"1925","17","1","1","8/24/2005","8/24/2005","0.00"
"1926","22","1","1","8/25/2005","8/25/2005","0.00"
"1927","84","1","1","8/26/2005","8/26/2005","0.00"
"1928","22","1","1","8/26/2005","8/26/2005","0.00"
"1929","35","1","1","8/26/2005","8/26/2005","31.00"
"1930","22","1","1","8/27/2005","8/27/2005","0.00"
"1931","208","1","1","8/27/2005","8/27/2005","0.00"
"1932","211","1","1","8/29/2005","8/29/2005","0.00"
"1933","21","1","1","8/29/2005","8/29/2005","0.00"
"1934","7","1","1","8/29/2005","8/29/2005","0.00"
"1935","22","1","1","8/29/2005","8/29/2005","0.00"
"1936","47","1","1","8/29/2005","8/29/2005","31.00"
"1937","64","1","1","8/29/2005","8/29/2005","31.00"
"1939","18","1","1","8/29/2005","8/29/2005","0.00"
"1940","149","1","1","9/1/2005","9/1/2005","31.00"
"1941","22","1","1","8/30/2005","8/30/2005","0.00"
"1942","173","1","1","9/1/2005","9/1/2005","31.00"
"1943","110","1","1","9/1/2005","9/1/2005","31.00"
"1944","209","1","1","8/30/2005","8/30/2005","0.00"
"1945","209","1","1","8/30/2005","8/30/2005","0.00"
"1947","17","1","1","8/31/2005","8/31/2005","0.00"
"1948","22","1","1","9/1/2005","9/1/2005","0.00"
"1949","19","1","1","9/1/2005","9/1/2005","0.00"
"1950","8","12","1","9/2/2005","9/2/2005","0.00"
"1951","7","12","1","9/2/2005","9/2/2005","0.00"
"1952","24","12","1","9/2/2005","9/2/2005","31.00"
"1953","162","12","1","9/2/2005","9/2/2005","0.00"
"1954","13","12","1","9/2/2005","9/2/2005","31.00"
"1955","22","12","1","9/3/2005","9/3/2005","0.00"
"1957","22","12","1","9/5/2005","9/5/2005","0.00"
"1958","190","1","1","9/5/2005","9/5/2005","31.00"
"1959","176","1","1","9/5/2005","9/5/2005","0.00"
"1960","209","12","1","9/5/2005","9/5/2005","0.00"
"1961","161","12","1","9/5/2005","9/5/2005","0.00"
"1962","22","12","1","9/5/2005","9/5/2005","0.00"
"1963","213","12","1","9/5/2005","9/5/2005","0.00"
"1964","152","12","1","9/5/2005","9/5/2005","31.00"
"1965","203","1","1","9/6/2005","9/6/2005","0.00"
"1966","7","12","1","9/6/2005","9/6/2005","0.00"
"1967","7","1","1","9/6/2005","9/6/2005","0.00"
"1968","22","12","1","9/7/2005","9/7/2005","0.00"
"1970","22","12","1","9/7/2005","9/7/2005","0.00"
"1971","209","12","1","9/7/2005","9/7/2005","0.00"
"1972","206","12","1","9/7/2005","9/7/2005","31.00"
"1973","14","12","1","9/7/2005","9/7/2005","0.00"
"1974","2","1","1","9/8/2005","9/8/2005","0.00"
"1975","22","1","1","9/8/2005","9/8/2005","0.00"
"1977","84","12","1","9/8/2005","9/8/2005","0.00"
"1978","22","12","1","9/9/2005","9/9/2005","0.00"
"1979","7","12","1","9/9/2005","9/9/2005","0.00"
"1980","19","12","1","9/9/2005","9/9/2005","0.00"
"1981","5","12","1","9/9/2005","9/9/2005","31.00"
"1982","40","15","1","9/10/2005","9/10/2005","0.00"
"1983","209","12","1","9/10/2005","9/10/2005","0.00"
"1984","208","12","1","9/10/2005","9/10/2005","0.00"
"1985","21","15","1","9/12/2005","9/12/2005","0.00"
"1987","22","8","1","9/13/2005","9/13/2005","0.00"
"1989","47","8","1","9/13/2005","9/13/2005","31.00"
"1990","151","8","1","9/13/2005","9/13/2005","31.00"
"1991","22","8","1","9/13/2005","9/13/2005","0.00"
"1992","7","1","1","9/13/2005","9/13/2005","0.00"
"1993","186","8","1","9/13/2005","9/13/2005","31.00"
"1994","18","1","1","9/13/2005","9/13/2005","0.00"
"1995","40","8","1","9/14/2005","9/14/2005","0.00"
"1996","209","8","1","9/14/2005","9/14/2005","0.00"
"1997","215","1","1","9/14/2005","9/14/2005","0.00"
"1998","82","8","1","9/15/2005","9/15/2005","31.00"
"1999","195","8","1","9/16/2005","9/16/2005","31.00"
"2000","22","8","1","9/16/2005","9/16/2005","0.00"
"2001","60","14","1","9/16/2005","9/16/2005","31.00"
"2002","180","8","1","9/17/2005","9/17/2005","0.00"
"2003","41","8","1","9/17/2005","9/17/2005","31.00"
"2004","22","1","1","9/19/2005","9/19/2005","0.00"
"2005","7","14","1","9/19/2005","9/19/2005","0.00"
"2007","6","14","1","9/19/2005","9/19/2005","0.00"
"2008","22","8","1","9/19/2005","9/19/2005","0.00"
"2009","215","8","1","9/19/2005","9/19/2005","0.00"
"2010","216","8","1","9/19/2005","9/19/2005","31.00"
"2012","18","14","1","9/19/2005","9/19/2005","0.00"
"2013","203","14","1","9/20/2005","9/20/2005","0.00"
"2014","6","14","1","9/20/2005","9/20/2005","0.00"
"2015","22","14","1","9/20/2005","9/20/2005","0.00"
"2016","19","14","1","9/20/2005","9/20/2005","0.00"
"2017","153","14","1","9/20/2005","9/20/2005","31.00"
"2018","19","14","1","9/20/2005","9/20/2005","0.00"
"2019","147","1","1","9/21/2005","9/21/2005","31.00"
"2021","22","8","1","9/21/2005","9/21/2005","0.00"
"2022","22","14","1","9/22/2005","9/22/2005","0.00"
"2023","217","8","1","9/22/2005","9/22/2005","0.00"
"2024","218","1","1","9/22/2005","9/22/2005","0.00"
"2025","24","14","1","9/23/2005","9/23/2005","0.00"
"2026","161","14","1","9/23/2005","9/23/2005","0.00"
"2027","186","14","1","9/23/2005","9/23/2005","31.00"
"2028","40","8","1","9/24/2005","9/24/2005","0.00"
"2029","19","8","1","9/24/2005","9/24/2005","0.00"
"2030","7","15","1","9/24/2005","9/24/2005","0.00"
"2031","22","15","1","9/24/2005","9/24/2005","0.00"
"2032","190","14","1","9/26/2005","9/26/2005","31.00"
"2033","21","14","1","9/26/2005","9/26/2005","0.00"
"2034","219","14","1","9/26/2005","9/26/2005","0.00"
"2035","22","14","1","9/26/2005","9/26/2005","0.00"
"2036","47","14","1","9/26/2005","9/26/2005","31.00"
"2037","1","14","1","9/26/2005","9/26/2005","0.00"
"2040","152","14","1","10/1/2005","10/1/2005","31.00"
"2041","170","14","1","10/1/2005","10/1/2005","0.00"
"2042","18","14","1","9/29/2005","9/29/2005","0.00"
"2043","221","14","1","9/29/2005","9/29/2005","0.00"
"2044","7","14","1","9/30/2005","9/30/2005","0.00"
"2045","84","14","1","9/30/2005","9/30/2005","0.00"
"2046","40","8","1","10/1/2005","10/1/2005","0.00"
"2047","22","8","1","10/1/2005","10/1/2005","0.00"
"2048","22","14","1","10/3/2005","10/3/2005","0.00"
"2049","21","14","1","10/3/2005","10/3/2005","0.00"
"2050","19","15","1","9/24/2005","9/24/2005","0.00"
"2052","35","14","1","10/3/2005","10/3/2005","31.00"
"2054","6","14","1","10/4/2005","10/4/2005","0.00"
"2055","19","14","1","10/4/2005","10/4/2005","0.00"
"2056","19","14","1","10/4/2005","10/4/2005","0.00"
"2057","110","14","1","10/4/2005","10/4/2005","31.00"
"2058","203","14","1","10/4/2005","10/4/2005","0.00"
"2060","64","14","1","10/5/2005","10/5/2005","31.00"
"2061","222","14","1","10/5/2005","10/5/2005","0.00"
"2062","22","8","1","10/6/2005","10/6/2005","0.00"
"2063","40","8","1","10/6/2005","10/6/2005","0.00"
"2064","2","8","1","10/6/2005","10/6/2005","0.00"
"2065","19","14","1","10/7/2005","10/7/2005","0.00"
"2066","84","14","1","10/7/2005","10/7/2005","0.00"
"2067","145","14","1","10/7/2005","10/7/2005","31.00"
"2068","22","14","1","10/7/2005","10/7/2005","0.00"
"2069","215","8","1","10/8/2005","10/8/2005","0.00"
"2070","22","8","1","10/8/2005","10/8/2005","0.00"
"2071","22","8","1","10/8/2005","10/8/2005","0.00"
"2072","196","8","1","10/8/2005","10/8/2005","0.00"
"2073","7","8","1","10/8/2005","10/8/2005","0.00"
"2074","22","14","1","10/11/2005","10/11/2005","0.00"
"2075","40","14","1","10/11/2005","10/11/2005","0.00"
"2076","7","1","1","10/6/2005","10/6/2005","0.00"
"2077","152","14","1","10/12/2005","10/12/2005","31.00"
"2078","57","8","1","10/13/2005","10/13/2005","0.00"
"2079","22","14","1","10/13/2005","10/13/2005","0.00"
"2080","18","14","1","10/13/2005","10/13/2005","0.00"
"2081","41","8","1","10/14/2005","10/14/2005","31.00"
"2082","42","8","1","10/15/2005","10/15/2005","31.00"
"2083","22","14","1","10/17/2005","10/17/2005","0.00"
"2084","173","14","1","10/17/2005","10/17/2005","31.00"
"2085","45","14","1","10/17/2005","10/17/2005","0.00"
"2086","21","14","1","10/18/2005","10/18/2005","0.00"
"2087","60","14","1","10/18/2005","10/18/2005","31.00"
"2088","35","14","1","10/18/2005","10/18/2005","31.00"
"2089","40","14","1","10/19/2005","10/19/2005","0.00"
"2090","2","14","1","10/19/2005","10/19/2005","0.00"
"2091","19","14","1","10/19/2005","10/19/2005","0.00"
"2092","8","14","1","10/19/2005","10/19/2005","0.00"
"2093","223","14","1","10/20/2005","10/20/2005","0.00"
"2094","67","14","1","10/20/2005","10/20/2005","0.00"
"2095","224","14","1","10/21/2005","10/21/2005","0.00"
"2096","8","14","1","10/21/2005","10/21/2005","0.00"
"2097","225","14","1","10/21/2005","10/21/2005","31.00"
"2098","19","14","1","10/21/2005","10/21/2005","0.00"
"2099","19","14","1","10/21/2005","10/21/2005","0.00"
"2100","19","14","1","10/21/2005","10/21/2005","0.00"
"2101","22","15","1","10/22/2005","10/22/2005","0.00"
"2102","208","15","","10/22/2005","10/22/2005","0.00"
"2103","117","15","1","10/24/2005","10/24/2005","0.00"
"2105","186","14","1","10/24/2005","10/24/2005","31.00"
"2107","18","14","1","10/24/2005","10/24/2005","0.00"
"2108","5","14","1","10/24/2005","10/24/2005","31.00"
"2109","40","14","1","10/25/2005","10/25/2005","0.00"
"2110","203","14","","10/25/2005","10/25/2005","31.00"
"2111","8","14","1","10/25/2005","10/25/2005","0.00"
"2112","22","1","1","10/26/2005","10/26/2005","0.00"
"2113","19","1","1","10/26/2005","10/26/2005","0.00"
"2114","19","1","1","10/26/2005","10/26/2005","0.00"
"2115","6","1","1","11/1/2005","11/1/2005","0.00"
"2116","21","14","1","10/26/2005","10/26/2005","0.00"
"2117","13","14","1","10/26/2005","10/26/2005","31.00"
"2118","35","14","1","10/26/2005","10/26/2005","31.00"
"2119","24","1","1","10/28/2005","10/28/2005","0.00"
"2120","152","1","1","10/28/2005","10/28/2005","31.00"
